mode,fileid,off_failed,off_sil_occupancy,final-only_failed,final-only_sil_occupancy,initial-only_failed,initial-only_sil_occupancy,both_failed,both_sil_occupancy
multipron,arctic_a0448,False,35.0009765625,False,24.0009765625,False,35.0,False,24.0009765625
multipron,arctic_a0449,False,43.36328125,False,43.36328125,False,43.36328125,False,43.36328125
multipron,arctic_a0450,False,41.9990234375,False,41.998046875,False,42.0,False,41.998046875
multipron,arctic_a0451,True,0.0,True,0.0,True,0.0,True,0.0
multipron,arctic_a0452,False,28.3134765625,False,28.3134765625,False,28.3134765625,False,28.3134765625
multipron,arctic_a0453,False,42.900390625,False,42.900390625,False,42.900390625,False,42.900390625
multipron,arctic_a0454,False,32.7919921875,False,32.79296875,False,32.7919921875,False,32.79296875
multipron,arctic_a0455,False,47.9794921875,False,47.978515625,False,47.978515625,False,47.978515625
multipron,arctic_a0456,False,20.388671875,False,17.3896484375,False,20.388671875,False,17.3896484375
multipron,arctic_a0457,False,22.171875,False,22.171875,False,22.171875,False,22.171875
multipron,arctic_a0458,False,38.9384765625,False,38.9375,False,38.9384765625,False,38.9375
multipron,arctic_a0459,False,35.71484375,False,35.71484375,False,35.71484375,False,35.71484375
multipron,arctic_a0460,False,26.0,False,23.0,False,26.0,False,23.0
multipron,arctic_a0461,False,9.357421875,False,6.3583984375,False,3.0,False,0.0
multipron,arctic_a0462,False,27.986328125,False,27.986328125,False,27.986328125,False,27.986328125
multipron,arctic_a0463,False,26.0859375,False,26.0859375,False,26.0859375,False,26.0859375
multipron,arctic_a0464,False,29.96484375,False,29.96484375,False,29.9658203125,False,29.96484375
multipron,arctic_a0465,False,30.294921875,False,30.294921875,False,30.2939453125,False,30.294921875
multipron,arctic_a0466,False,33.3564453125,False,33.3564453125,False,33.3564453125,False,33.3564453125
multipron,arctic_a0467,False,42.7734375,False,42.7734375,False,42.7734375,False,42.7734375
multipron,arctic_a0468,False,23.01953125,False,20.01953125,False,23.0205078125,False,20.01953125
multipron,arctic_a0469,False,36.03515625,False,36.03515625,False,36.03515625,False,36.03515625
multipron,arctic_a0470,False,31.009765625,False,31.009765625,False,31.0078125,False,31.009765625
multipron,arctic_a0471,False,34.1552734375,False,34.1533203125,False,34.1552734375,False,34.1533203125
multipron,arctic_a0472,False,36.103515625,False,36.1044921875,False,36.1044921875,False,36.10546875
multipron,arctic_a0473,False,37.5712890625,False,37.5703125,False,37.572265625,False,37.5703125
multipron,arctic_a0474,False,42.1962890625,False,42.197265625,False,42.1953125,False,42.197265625
multipron,arctic_a0475,False,22.072265625,False,15.0732421875,False,22.072265625,False,15.072265625
multipron,arctic_a0476,False,43.0556640625,False,43.0556640625,False,43.056640625,False,43.0556640625
multipron,arctic_a0477,False,35.7626953125,False,35.7607421875,False,35.76171875,False,35.7607421875
multipron,arctic_a0478,False,44.96875,False,44.9697265625,False,44.96875,False,44.9697265625
multipron,arctic_a0479,False,42.931640625,False,42.931640625,False,42.9306640625,False,42.931640625
multipron,arctic_a0480,False,37.3623046875,False,37.36328125,False,37.3642578125,False,37.36328125
